"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mileybuhems: Which one is your favourite? <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> #MileyCyrus #Bangerz #MileyCyrusAndHerDeadPetz #cantbetamed #timeofourlives #miley #Wreckin…",FALSE,0,,2018-07-11 00:03:35,FALSE,,"1016835358095564803",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MileyLoveCakes",1,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-11 00:03:32,FALSE,,"1016835341880160256",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","smilerlifee",566,TRUE,FALSE,,
"Which one is your favourite? <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> #MileyCyrus #Bangerz #MileyCyrusAndHerDeadPetz #cantbetamed #timeofourlives #miley… https://t.co/DN6PP8rk1r",FALSE,2,,2018-07-11 00:03:01,TRUE,,"1016835214893514752",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mileybuhems",1,FALSE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-11 00:02:21,FALSE,,"1016835047133872128",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","smilersincecbt",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-11 00:01:46,FALSE,,"1016834899339300864",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MiLuBurzi",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-11 00:00:48,FALSE,,"1016834656304496640",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","GloryneyBitch",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:58:20,FALSE,,"1016834034008289280",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JhonRay05402781",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:58:10,FALSE,,"1016833991905816581",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","axelale76575194",566,TRUE,FALSE,,
"RT @49mariah: @Fresh1027NY @MikeAdamOnAir @StylishCyrus @ExtraMileyCyrus @MileyCyrusIndo @CamilaOnRadio @CCabelloPanama Definitely #MileyCy…",FALSE,0,,2018-07-10 23:57:22,FALSE,,"1016833790344417280",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","1sun_Cyrus",2,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:57:03,FALSE,,"1016833712137351169",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mileybuhems",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:56:22,FALSE,,"1016833538245709825",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mileypromiscua",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:55:19,FALSE,,"1016833277573857280",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Blayquitaaa",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:54:43,FALSE,,"1016833124242788352",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","xmivley",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:53:33,FALSE,,"1016832831073337344",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JavierSanchezIM",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:52:01,FALSE,,"1016832445998563328",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","evminaj_",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:51:44,FALSE,,"1016832374464765957",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","fuckedsmiley",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:51:40,FALSE,,"1016832358329307136",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","holosweetener",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:51:28,FALSE,,"1016832307280433153",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","felibustamantes",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:51:23,FALSE,,"1016832288137629696",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","BrunoCyrus32",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:51:02,FALSE,,"1016832199964884997",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","zillowzayn",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:50:19,FALSE,,"1016832018674429952",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","haru_use",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:50:11,FALSE,,"1016831985208225792",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","aquariusrising3",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:49:54,FALSE,,"1016831914827747329",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","swxftcxt",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:49:22,FALSE,,"1016831779691532289",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SmilerTxx",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:49:02,FALSE,,"1016831693746049024",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","harrysztyIes",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:48:33,FALSE,,"1016831574032240640",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PauLaliter14",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:47:22,FALSE,,"1016831276685328384",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Monrraok",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:47:16,FALSE,,"1016831249246277632",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","calebmbethel",566,TRUE,FALSE,,
"RT @lunaenmenguante: Holi. Estoy vendiendo estas #converses edición #MileyCyrus #conversesxmiley talla 38, edición limitada y acá ya no se…",FALSE,0,,2018-07-10 23:46:16,FALSE,,"1016830998313566213",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Carlitoshsh",4,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:46:06,FALSE,,"1016830957284818945",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","143prettytu",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:46:00,FALSE,,"1016830933092139008",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","spearsvoice",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:45:32,FALSE,,"1016830811956445185",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","camilicepeda",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:45:26,FALSE,,"1016830788137115648",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","GomasDoPedro",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:45:13,FALSE,,"1016830733447585792",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kevin_gomez1992",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:44:57,FALSE,,"1016830668754620417",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MCyrusReports",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:44:40,FALSE,,"1016830597103259649",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hooliganswift",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:44:06,FALSE,,"1016830454828281856",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CyrusReports",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:43:10,FALSE,,"1016830219234275328",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","pinktrape",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:42:45,FALSE,,"1016830114552827904",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bluestranger1",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:42:04,FALSE,,"1016829941009321984",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","waitingforsg2",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:41:10,FALSE,,"1016829713430478848",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","selenarim",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:41:01,FALSE,,"1016829677141483520",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","katycatseed",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:40:46,FALSE,,"1016829614327582720",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","7529877fe59849f",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:40:17,FALSE,,"1016829494563360768",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","fuckinbxngerz",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:39:58,FALSE,,"1016829414280134657",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SmilersDR",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:39:18,FALSE,,"1016829245954220037",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mileyscMalibu",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:38:49,FALSE,,"1016829121677144065",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","mileyladron",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:38:43,FALSE,,"1016829099904589826",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cyrustinkin",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:38:39,FALSE,,"1016829081617358848",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kookcyrus",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:38:34,FALSE,,"1016829059832143872",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cyrusthepop",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:38:26,FALSE,,"1016829026118201344",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Miley041123",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:38:14,FALSE,,"1016828976319344640",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","theselerction",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:37:25,FALSE,,"1016828771767345152",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BrendaR03923624",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:37:19,FALSE,,"1016828746463154177",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LSt11193171",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:37:07,FALSE,,"1016828696227966976",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jauregni",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:37:06,FALSE,,"1016828689802321921",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CrazyBoutJDB",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:36:58,FALSE,,"1016828657782927361",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hadidaslwt",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:36:43,FALSE,,"1016828593123594255",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cftsvato",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:36:35,FALSE,,"1016828561896898561",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mcyrussupports",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:36:08,FALSE,,"1016828449309298694",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sam_birdwell",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:36:08,FALSE,,"1016828448436883461",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","diogofilpepedro",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:36:01,FALSE,,"1016828417701007362",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","photo__crazy",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:35:59,FALSE,,"1016828408737751040",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cyrusgay",566,TRUE,FALSE,,
"RT @LaCajaTeam: #MileyCyrus celebro el 4 de julio al ritmo de #NickiMinaj https://t.co/3sYdYUpbZf",FALSE,0,,2018-07-10 23:35:53,FALSE,,"1016828384184360960",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","borjanadales",9,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:35:30,FALSE,,"1016828289762119681",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","limelight181",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:35:06,FALSE,,"1016828189572812805",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mileyccharts",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:34:42,FALSE,,"1016828086833344512",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RafaelA54362499",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:34:03,FALSE,,"1016827925285388289",,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","1f1facdbbd88464",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:33:31,FALSE,,"1016827787750109188",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Eu_HateMe",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:32:11,FALSE,,"1016827453560512512",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","YOURMILEY23",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:31:37,FALSE,,"1016827313428881410",,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","alleowmaju",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:30:39,FALSE,,"1016827070041788416",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","nguyenciciluvsu",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:30:11,FALSE,,"1016826950759993344",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","RigoFerrera",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:30:03,FALSE,,"1016826918241488897",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Camilasmilers57",566,TRUE,FALSE,,
